Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,snapshot_date
364,Lonzo Ball,28,CLE,PG,35,3,728,53,176,0.301,40,147,0.272,13,29,0.448,0.415,14,21,0.667,26,114,140,136,45,9,52,46,160,0,,2026-03-12
365,Jordan Hawkins,23,NOP,SG,42,0,515,57,180,0.317,30,102,0.294,27,78,0.346,0.4,14,18,0.778,14,49,63,27,8,7,23,22,158,0,,2026-03-12
366,Dylan Cardwell,24,SAC,C,29,1,616,67,112,0.598,0,1,0,67,111,0.604,0.598,22,40,0.55,91,132,223,36,22,47,24,108,156,0,,2026-03-12
367,Dwight Powell,34,DAL,C,48,8,674,49,75,0.653,1,3,0.333,48,72,0.667,0.66,55,82,0.671,68,113,181,44,23,17,30,94,154,0,,2026-03-12
368,Tony Bradley,28,IND,C,38,3,416,59,106,0.557,1,2,0.5,58,104,0.558,0.561,32,43,0.744,56,51,107,20,6,7,17,60,151,0,,2026-03-12
369,Zach Edey,23,MEM,C,11,11,284,62,98,0.633,1,5,0.2,61,93,0.656,0.638,25,32,0.781,43,79,122,12,7,21,26,37,150,0,,2026-03-12
370,Anthony Gill,33,WAS,PF,37,1,474,63,105,0.6,8,25,0.32,55,80,0.688,0.638,15,21,0.714,31,57,88,34,15,11,21,43,149,0,,2026-03-12
371,Ben Saraf,19,BRK,SG,29,5,501,50,141,0.355,13,55,0.236,37,86,0.43,0.401,36,45,0.8,8,35,43,85,20,5,55,39,149,0,,2026-03-12
372,Nick Smith Jr.,21,LAL,SG,25,1,318,56,133,0.421,27,69,0.391,29,64,0.453,0.523,7,11,0.636,2,18,20,28,9,2,19,24,146,0,,2026-03-12
373,Pete Nance,25,MIL,PF,32,0,360,58,104,0.558,29,63,0.46,29,41,0.707,0.697,0,0,NA,14,51,65,19,9,5,16,28,145,0,,2026-03-12
374,Jamison Battle,24,TOR,SF,48,2,409,55,108,0.509,27,64,0.422,28,44,0.636,0.634,6,9,0.667,17,54,71,17,6,2,15,32,143,0,,2026-03-12
375,Daeqwon Plowden,27,SAC,SG,18,2,424,49,125,0.392,22,79,0.278,27,46,0.587,0.48,22,24,0.917,20,37,57,19,9,4,8,32,142,0,,2026-03-12
376,Dalen Terry,23,2TM,SG,40,0,450,53,123,0.431,23,57,0.404,30,66,0.455,0.524,12,22,0.545,21,53,74,55,26,12,23,37,141,0,,2026-03-12
376,Dalen Terry,23,CHI,SG,34,0,377,45,102,0.441,19,46,0.413,26,56,0.464,0.534,9,17,0.529,19,45,64,43,22,11,21,33,118,0,,2026-03-12
376,Dalen Terry,23,PHI,SG,6,0,73,8,21,0.381,4,11,0.364,4,10,0.4,0.476,3,5,0.6,2,8,10,12,4,1,2,4,23,0,,2026-03-12
377,Bogdan Bogdanović,33,LAC,SG,18,3,389,47,128,0.367,25,78,0.321,22,50,0.44,0.465,19,23,0.826,6,47,53,48,10,1,24,41,138,0,,2026-03-12
378,Cam Christie,20,LAC,SG,44,0,410,45,118,0.381,12,46,0.261,33,72,0.458,0.432,33,44,0.75,15,51,66,26,11,3,17,18,135,0,,2026-03-12
379,Myron Gardner,24,MIA,SF,34,7,333,48,100,0.48,21,51,0.412,27,49,0.551,0.585,17,23,0.739,34,70,104,36,17,5,10,57,134,0,,2026-03-12
380,Jonathan Isaac,28,ORL,PF,51,0,519,46,108,0.426,7,38,0.184,39,70,0.557,0.458,35,58,0.603,42,89,131,22,20,31,18,41,134,0,,2026-03-12
381,Rasheer Fleming,21,PHO,PF,39,0,364,49,122,0.402,25,74,0.338,24,48,0.5,0.504,10,17,0.588,37,37,74,9,10,7,13,33,133,0,,2026-03-12
382,John Konchar,29,2TM,SG,43,5,747,52,117,0.444,17,68,0.25,35,49,0.714,0.517,12,20,0.6,39,107,146,66,59,24,23,54,133,0,,2026-03-12
382,John Konchar,29,MEM,SG,30,1,435,37,71,0.521,13,39,0.333,24,32,0.75,0.613,8,13,0.615,20,72,92,40,31,13,14,30,95,0,,2026-03-12
382,John Konchar,29,UTA,SG,13,4,312,15,46,0.326,4,29,0.138,11,17,0.647,0.37,4,7,0.571,19,35,54,26,28,11,9,24,38,0,,2026-03-12
383,Malaki Branham,22,WAS,SG,28,0,275,43,91,0.473,14,37,0.378,29,54,0.537,0.549,28,34,0.824,12,32,44,23,10,3,15,21,128,0,,2026-03-12
384,Moussa Cisse,23,DAL,C,34,1,425,49,83,0.59,0,0,NA,49,83,0.59,0.59,29,66,0.439,67,99,166,8,12,37,25,61,127,0,,2026-03-12
385,Jeremy Sochan,22,2TM,PF,38,0,411,53,111,0.477,9,38,0.237,44,73,0.603,0.518,12,18,0.667,28,57,85,33,15,6,20,54,127,0,,2026-03-12
385,Jeremy Sochan,22,SAS,PF,28,0,358,47,99,0.475,9,35,0.257,38,64,0.594,0.52,11,16,0.688,26,47,73,28,10,5,18,50,114,0,,2026-03-12
385,Jeremy Sochan,22,NYK,PF,10,0,53,6,12,0.5,0,3,0,6,9,0.667,0.5,1,2,0.5,2,10,12,5,5,1,2,4,13,0,,2026-03-12
386,Terrence Shannon Jr.,25,MIN,SG,29,0,342,40,99,0.404,17,45,0.378,23,54,0.426,0.49,27,33,0.818,6,23,29,19,8,1,17,36,124,0,,2026-03-12
387,Dejounte Murray,29,NOP,PG,7,7,185,44,88,0.5,9,32,0.281,35,56,0.625,0.551,26,30,0.867,2,35,37,38,13,2,25,20,123,0,,2026-03-12
388,Amir Coffey,28,2TM,SG,40,2,415,44,92,0.478,13,41,0.317,31,51,0.608,0.549,22,28,0.786,16,34,50,22,7,4,5,26,123,0,,2026-03-12
388,Amir Coffey,28,MIL,SG,30,2,265,26,55,0.473,7,25,0.28,19,30,0.633,0.536,13,15,0.867,6,20,26,11,3,3,4,14,72,0,,2026-03-12
388,Amir Coffey,28,PHO,SG,10,0,150,18,37,0.486,6,16,0.375,12,21,0.571,0.568,9,13,0.692,10,14,24,11,4,1,1,12,51,0,,2026-03-12
389,Marcus Sasser,25,DET,PG,23,3,257,41,93,0.441,25,58,0.431,16,35,0.457,0.575,12,13,0.923,3,21,24,42,18,2,17,20,119,0,,2026-03-12
390,Kelly Olynyk,34,SAS,C,36,0,322,43,87,0.494,11,42,0.262,32,45,0.711,0.557,20,30,0.667,21,43,64,41,13,2,22,39,117,0,,2026-03-12
391,Blake Wesley,22,POR,SG,21,0,292,44,98,0.449,10,30,0.333,34,68,0.5,0.5,18,33,0.545,7,22,29,53,16,3,25,29,116,0,,2026-03-12
392,Julian Phillips,22,2TM,SF,42,2,364,42,98,0.429,17,53,0.321,25,45,0.556,0.515,15,17,0.882,22,24,46,8,21,7,8,34,116,0,,2026-03-12
392,Julian Phillips,22,CHI,SF,35,2,334,37,88,0.42,16,49,0.327,21,39,0.538,0.511,9,11,0.818,22,22,44,7,17,6,7,33,99,0,,2026-03-12
392,Julian Phillips,22,MIN,SF,7,0,30,5,10,0.5,1,4,0.25,4,6,0.667,0.55,6,6,1,0,2,2,1,4,1,1,1,17,0,,2026-03-12
393,Kam Jones,23,IND,SG,26,7,410,48,108,0.444,15,48,0.313,33,60,0.55,0.514,4,8,0.5,9,29,38,68,12,0,20,26,115,0,,2026-03-12
394,Liam McNeeley,20,CHO,SF,28,0,342,34,88,0.386,22,58,0.379,12,30,0.4,0.511,25,31,0.806,11,49,60,23,5,3,12,35,115,0,,2026-03-12
395,Scotty Pippen Jr.,25,MEM,PG,10,6,212,43,96,0.448,10,32,0.313,33,64,0.516,0.5,18,23,0.783,8,14,22,47,19,4,27,31,114,0,,2026-03-12
396,Leonard Miller,22,2TM,SF,29,2,246,46,82,0.561,8,31,0.258,38,51,0.745,0.61,13,17,0.765,15,46,61,13,7,6,15,22,113,0,,2026-03-12
396,Leonard Miller,22,MIN,SF,19,0,95,18,33,0.545,1,12,0.083,17,21,0.81,0.561,7,11,0.636,7,18,25,5,4,0,9,12,44,0,,2026-03-12
396,Leonard Miller,22,CHI,SF,10,2,151,28,49,0.571,7,19,0.368,21,30,0.7,0.643,6,6,1,8,28,36,8,3,6,6,10,69,0,,2026-03-12
397,Ethan Thompson,26,IND,SG,23,5,379,40,109,0.367,21,68,0.309,19,41,0.463,0.463,11,16,0.688,11,31,42,33,14,6,14,44,112,0,,2026-03-12
398,Jahmai Mashack,23,MEM,SG,21,3,368,43,104,0.413,12,42,0.286,31,62,0.5,0.471,7,13,0.538,13,26,39,22,24,11,20,42,105,0,,2026-03-12
399,Gary Harris,31,MIL,SG,42,2,582,37,83,0.446,22,54,0.407,15,29,0.517,0.578,8,9,0.889,13,43,56,44,23,7,16,44,104,0,,2026-03-12
400,AJ Johnson,21,2TM,SG,36,0,324,38,120,0.317,9,42,0.214,29,78,0.372,0.354,18,22,0.818,9,34,43,32,8,0,23,18,103,0,,2026-03-12
400,AJ Johnson,21,WAS,SG,25,0,214,27,83,0.325,7,25,0.28,20,58,0.345,0.367,9,12,0.75,8,23,31,22,7,0,18,15,70,0,,2026-03-12
400,AJ Johnson,21,DAL,SG,11,0,110,11,37,0.297,2,17,0.118,9,20,0.45,0.324,9,10,0.9,1,11,12,10,1,0,5,3,33,0,,2026-03-12
401,Jeremiah Robinson-Earl,25,2TM,PF,22,3,361,37,100,0.37,10,41,0.244,27,59,0.458,0.42,17,18,0.944,36,67,103,15,9,1,12,26,101,0,,2026-03-12
401,Jeremiah Robinson-Earl,25,IND,PF,17,3,300,29,83,0.349,8,33,0.242,21,50,0.42,0.398,13,14,0.929,32,56,88,12,7,1,10,23,79,0,,2026-03-12
401,Jeremiah Robinson-Earl,25,DAL,PF,5,0,61,8,17,0.471,2,8,0.25,6,9,0.667,0.529,4,4,1,4,11,15,3,2,0,2,3,22,0,,2026-03-12
402,Zach Collins,28,CHI,C,10,0,184,37,64,0.578,9,21,0.429,28,43,0.651,0.648,14,20,0.7,16,40,56,15,2,4,10,18,97,0,,2026-03-12
403,Pat Connaughton,33,CHO,SG,32,0,248,34,75,0.453,18,46,0.391,16,29,0.552,0.573,11,16,0.688,12,38,50,17,8,1,9,8,97,0,,2026-03-12
404,Taelon Peter,23,IND,SG,28,0,298,33,96,0.344,26,85,0.306,7,11,0.636,0.479,5,10,0.5,6,30,36,30,15,4,17,20,97,0,,2026-03-12
405,Dorian Finney-Smith,32,HOU,PF,29,0,502,34,104,0.327,22,79,0.278,12,25,0.48,0.433,5,5,1,26,51,77,25,12,4,18,56,95,0,,2026-03-12
406,Duop Reath,29,POR,C,32,0,258,33,74,0.446,23,55,0.418,10,19,0.526,0.601,5,6,0.833,10,28,38,10,5,8,7,28,94,0,,2026-03-12
407,Jae'Sean Tate,30,HOU,SF,34,0,287,40,78,0.513,8,24,0.333,32,54,0.593,0.564,4,7,0.571,22,25,47,17,9,3,10,37,92,0,,2026-03-12
408,Joan Beringer,19,MIN,PF,31,1,209,40,60,0.667,0,0,NA,40,60,0.667,0.667,11,17,0.647,29,28,57,8,4,13,8,34,91,0,,2026-03-12
409,Larry Nance Jr.,33,CLE,PF,28,2,346,35,95,0.368,16,50,0.32,19,45,0.422,0.453,3,5,0.6,23,48,71,26,15,4,13,48,89,0,,2026-03-12
410,KJ Simpson,23,2TM,PG,17,2,246,33,96,0.344,12,39,0.308,21,57,0.368,0.406,11,18,0.611,8,26,34,43,16,0,24,15,89,0,,2026-03-12
410,KJ Simpson,23,CHO,PG,14,2,223,31,89,0.348,12,39,0.308,19,50,0.38,0.416,10,16,0.625,5,24,29,35,15,0,24,14,84,0,,2026-03-12
410,KJ Simpson,23,DEN,PG,3,0,23,2,7,0.286,0,0,NA,2,7,0.286,0.286,1,2,0.5,3,2,5,8,1,0,0,1,5,0,,2026-03-12
411,Ariel Hukporti,23,NYK,C,47,4,417,33,60,0.55,1,4,0.25,32,56,0.571,0.558,21,28,0.75,45,88,133,23,8,23,27,55,88,0,,2026-03-12
412,PJ Hall,23,2TM,C,19,2,214,30,59,0.508,3,5,0.6,27,54,0.5,0.534,23,29,0.793,33,42,75,10,3,10,16,22,86,0,,2026-03-12
412,PJ Hall,23,MEM,C,7,0,27,5,9,0.556,1,3,0.333,4,6,0.667,0.611,2,3,0.667,3,6,9,2,0,2,1,3,13,0,,2026-03-12
412,PJ Hall,23,CHO,C,12,2,187,25,50,0.5,2,2,1,23,48,0.479,0.52,21,26,0.808,30,36,66,8,3,8,15,19,73,0,,2026-03-12
413,Yang Hansen,20,POR,C,38,1,276,28,93,0.301,5,40,0.125,23,53,0.434,0.328,24,29,0.828,19,39,58,22,3,9,30,40,85,0,,2026-03-12
414,DaRon Holmes,23,DEN,PF,19,6,194,28,56,0.5,18,41,0.439,10,15,0.667,0.661,9,11,0.818,6,23,29,16,0,4,8,17,83,0,,2026-03-12
415,Keshad Johnson,24,MIA,SF,24,0,183,29,69,0.42,9,29,0.31,20,40,0.5,0.486,14,21,0.667,17,27,44,2,7,6,10,19,81,0,,2026-03-12
416,Garrison Mathews,29,IND,SG,15,1,196,21,52,0.404,17,46,0.37,4,6,0.667,0.567,19,23,0.826,2,15,17,10,6,3,3,19,78,0,,2026-03-12
417,Ron Harper Jr.,25,BOS,SF,19,2,226,28,71,0.394,20,58,0.345,8,13,0.615,0.535,1,2,0.5,14,20,34,14,3,8,4,15,77,0,,2026-03-12
418,Maxi Kleber,34,LAL,PF,35,1,383,28,60,0.467,6,22,0.273,22,38,0.579,0.517,14,22,0.636,27,40,67,22,13,10,13,50,76,0,,2026-03-12
419,Cameron Payne,31,PHI,PG,11,1,180,26,68,0.382,16,47,0.34,10,21,0.476,0.5,8,8,1,2,16,18,34,14,3,3,17,76,0,,2026-03-12
420,Elijah Harkless,25,UTA,SG,17,2,255,21,66,0.318,8,35,0.229,13,31,0.419,0.379,25,31,0.806,4,18,22,34,15,2,12,32,75,0,,2026-03-12
421,Blake Hinson,26,UTA,SF,8,1,167,27,56,0.482,19,42,0.452,8,14,0.571,0.652,2,4,0.5,7,12,19,6,0,1,2,16,75,0,,2026-03-12
422,Walker Kessler,24,UTA,C,5,5,154,26,37,0.703,6,8,0.75,20,29,0.69,0.784,14,20,0.7,23,31,54,15,7,9,16,22,72,0,,2026-03-12
423,Obi Toppin,27,IND,PF,9,3,148,24,62,0.387,5,31,0.161,19,31,0.613,0.427,19,22,0.864,6,34,40,14,6,0,7,11,72,0,,2026-03-12
424,Lindy Waters III,28,SAS,SG,34,0,222,25,66,0.379,20,58,0.345,5,8,0.625,0.53,1,1,1,3,19,22,14,5,1,5,18,71,0,,2026-03-12
425,Drew Timme,25,LAL,PF,20,0,176,29,49,0.592,8,18,0.444,21,31,0.677,0.673,4,7,0.571,8,17,25,16,5,0,7,12,70,0,,2026-03-12
426,Bronny James,21,LAL,SG,32,1,224,25,63,0.397,12,29,0.414,13,34,0.382,0.492,4,5,0.8,4,11,15,38,11,2,14,16,66,0,,2026-03-12
427,Chaz Lanier,24,DET,SG,23,0,186,22,62,0.355,16,48,0.333,6,14,0.429,0.484,5,5,1,7,12,19,14,5,0,2,10,65,0,,2026-03-12
428,Isaiah Livers,27,PHO,PF,32,0,331,22,61,0.361,12,39,0.308,10,22,0.455,0.459,9,12,0.75,19,41,60,21,12,8,12,27,65,0,,2026-03-12
429,Khaman Maluach,19,PHO,C,30,0,205,27,51,0.529,2,11,0.182,25,40,0.625,0.549,9,13,0.692,23,35,58,4,2,17,20,25,65,0,,2026-03-12
430,Chris Youngblood,23,OKC,SG,32,0,174,20,60,0.333,16,51,0.314,4,9,0.444,0.467,9,10,0.9,7,21,28,11,4,3,2,20,65,0,,2026-03-12
431,RayJ Dennis,24,3TM,PG,15,0,177,22,73,0.301,12,39,0.308,10,34,0.294,0.384,8,9,0.889,8,15,23,30,4,4,15,17,64,0,,2026-03-12
431,RayJ Dennis,24,IND,PG,13,0,168,22,72,0.306,12,38,0.316,10,34,0.294,0.389,8,9,0.889,8,13,21,26,3,4,14,16,64,0,,2026-03-12
431,RayJ Dennis,24,LAC,PG,1,0,4,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,2,2,0,0,0,1,0,0,0,,2026-03-12
431,RayJ Dennis,24,ATL,PG,1,0,5,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,4,1,0,0,1,0,0,,2026-03-12
432,Jordan McLaughlin,29,SAS,PG,33,0,196,24,61,0.393,12,32,0.375,12,29,0.414,0.492,4,5,0.8,4,18,22,24,13,1,12,10,64,0,,2026-03-12
433,Matisse Thybulle,28,POR,SG,14,0,166,20,44,0.455,13,28,0.464,7,16,0.438,0.602,10,10,1,7,15,22,11,26,7,9,20,63,0,,2026-03-12
434,Jamal Cain,26,ORL,SF,23,0,154,19,49,0.388,9,23,0.391,10,26,0.385,0.48,15,18,0.833,7,9,16,8,5,1,7,24,62,0,,2026-03-12
435,Christian Koloko,25,3TM,C,22,4,311,26,61,0.426,1,5,0.2,25,56,0.446,0.434,7,10,0.7,28,43,71,14,13,21,12,42,60,0,,2026-03-12
435,Christian Koloko,25,LAL,C,2,0,6,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,1,0,0,,2026-03-12
435,Christian Koloko,25,MEM,C,11,2,195,14,35,0.4,0,1,0,14,34,0.412,0.4,1,4,0.25,19,25,44,10,10,13,7,20,29,0,,2026-03-12
435,Christian Koloko,25,ATL,C,9,2,110,12,26,0.462,1,4,0.25,11,22,0.5,0.481,6,6,1,9,17,26,4,3,8,5,21,31,0,,2026-03-12
436,Jayson Tatum,27,BOS,PF,3,3,81,22,56,0.393,9,31,0.29,13,25,0.52,0.473,6,7,0.857,2,18,20,11,3,0,4,4,59,0,,2026-03-12
437,Doug McDermott,34,SAC,SF,15,0,153,19,50,0.38,18,48,0.375,1,2,0.5,0.56,2,2,1,1,10,11,4,3,1,6,9,58,0,,2026-03-12
438,Jeff Green,39,HOU,PF,24,0,125,21,50,0.42,12,34,0.353,9,16,0.563,0.54,3,3,1,3,13,16,4,1,1,1,6,57,0,,2026-03-12
439,JD Davison,23,HOU,PG,25,0,184,21,54,0.389,8,28,0.286,13,26,0.5,0.463,5,9,0.556,2,21,23,28,5,4,7,16,55,0,,2026-03-12
440,LJ Cryer,24,GSW,PG,7,0,83,16,34,0.471,14,29,0.483,2,5,0.4,0.676,6,7,0.857,2,10,12,5,1,0,2,11,52,0,,2026-03-12
441,Kevon Looney,29,NOP,C,18,6,251,23,52,0.442,1,9,0.111,22,43,0.512,0.452,5,8,0.625,42,54,96,25,6,9,8,32,52,0,,2026-03-12
442,Bradley Beal,32,LAC,SG,6,6,121,18,48,0.375,7,19,0.368,11,29,0.379,0.448,6,8,0.75,2,3,5,10,3,0,9,14,49,0,,2026-03-12
443,A.J. Lawson,25,TOR,SG,14,0,110,16,41,0.39,8,22,0.364,8,19,0.421,0.488,9,9,1,7,16,23,3,4,3,4,15,49,0,,2026-03-12
444,Taurean Prince,31,MIL,SF,9,0,187,17,42,0.405,12,31,0.387,5,11,0.455,0.548,3,3,1,0,16,16,8,6,2,5,20,49,0,,2026-03-12
445,Brooks Barnhizer,23,OKC,SG,33,0,259,19,50,0.38,5,17,0.294,14,33,0.424,0.43,4,6,0.667,11,46,57,18,6,4,8,21,47,0,,2026-03-12
446,Chris Paul,40,LAC,PG,16,0,228,18,56,0.321,10,30,0.333,8,26,0.308,0.411,1,2,0.5,6,22,28,53,11,0,16,23,47,0,,2026-03-12
447,Hunter Tyson,25,DEN,PF,21,2,162,14,52,0.269,7,33,0.212,7,19,0.368,0.337,11,13,0.846,4,32,36,17,2,1,5,13,46,0,,2026-03-12
448,Nate Williams,26,GSW,SG,6,0,87,16,34,0.471,5,12,0.417,11,22,0.5,0.544,8,9,0.889,10,2,12,6,2,0,5,12,45,0,,2026-03-12
449,Oscar Tshiebwe,26,UTA,C,11,1,133,21,32,0.656,0,0,NA,21,32,0.656,0.656,2,4,0.5,19,26,45,9,3,1,4,17,44,0,,2026-03-12
450,Alondes Williams,26,WAS,SG,4,0,101,16,26,0.615,5,14,0.357,11,12,0.917,0.712,7,8,0.875,5,20,25,12,3,3,5,4,44,0,,2026-03-12
451,Andre Jackson Jr.,24,MIL,SG,34,0,205,14,59,0.237,6,34,0.176,8,25,0.32,0.288,9,10,0.9,14,21,35,27,8,2,13,26,43,0,,2026-03-12
452,Johnny Juzang,24,MIN,SG,21,0,88,16,38,0.421,6,24,0.25,10,14,0.714,0.5,5,8,0.625,5,12,17,6,2,1,5,3,43,0,,2026-03-12
453,Miles Kelly,23,DAL,PG,14,0,134,16,44,0.364,10,33,0.303,6,11,0.545,0.477,1,1,1,5,19,24,12,4,1,6,12,43,0,,2026-03-12
454,DeAndre Jordan,37,NOP,C,10,6,163,16,23,0.696,0,0,NA,16,23,0.696,0.696,9,15,0.6,21,43,64,8,3,8,9,14,41,0,,2026-03-12
455,Alijah Martin,24,TOR,SG,16,0,102,12,34,0.353,3,14,0.214,9,20,0.45,0.397,13,16,0.813,6,8,14,8,7,3,4,10,40,0,,2026-03-12
456,Leaky Black,26,WAS,SF,4,2,132,14,34,0.412,6,18,0.333,8,16,0.5,0.5,4,4,1,7,16,23,4,1,4,3,12,38,0,,2026-03-12
457,Killian Hayes,24,SAC,PG,9,1,146,13,50,0.26,5,23,0.217,8,27,0.296,0.31,5,6,0.833,2,15,17,31,5,0,4,16,36,0,,2026-03-12
458,Xavier Tillman Sr.,27,2TM,C,22,1,143,16,38,0.421,3,17,0.176,13,21,0.619,0.461,0,0,NA,16,19,35,8,6,3,6,12,35,0,,2026-03-12
458,Xavier Tillman Sr.,27,BOS,C,14,1,111,14,31,0.452,3,15,0.2,11,16,0.688,0.5,0,0,NA,10,15,25,5,6,2,5,9,31,0,,2026-03-12
458,Xavier Tillman Sr.,27,CHO,C,8,0,32,2,7,0.286,0,2,0,2,5,0.4,0.286,0,0,NA,6,4,10,3,0,1,1,3,4,0,,2026-03-12
459,Nigel Hayes-Davis,31,PHO,SF,27,0,195,15,46,0.326,2,16,0.125,13,30,0.433,0.348,2,4,0.5,12,21,33,7,8,2,8,16,34,0,,2026-03-12
460,Kevin McCullar Jr.,24,NYK,SF,19,0,127,13,34,0.382,6,17,0.353,7,17,0.412,0.471,2,5,0.4,9,15,24,19,6,0,12,18,34,0,,2026-03-12
461,Julian Reese,22,WAS,PF,4,3,124,11,20,0.55,0,0,NA,11,20,0.55,0.55,12,16,0.75,17,24,41,8,5,2,9,16,34,0,,2026-03-12
462,Kobe Bufkin,22,LAL,SG,11,1,90,11,38,0.289,3,20,0.15,8,18,0.444,0.329,8,8,1,1,8,9,5,2,3,4,6,33,0,,2026-03-12
463,Eric Gordon,37,PHI,SG,6,0,74,12,21,0.571,8,14,0.571,4,7,0.571,0.762,1,2,0.5,1,1,2,3,4,1,3,3,33,0,,2026-03-12
464,Tolu Smith,25,DET,PF,7,0,88,10,21,0.476,0,0,NA,10,21,0.476,0.476,13,18,0.722,13,20,33,6,2,5,5,14,33,0,,2026-03-12
465,Thanasis Antetokounmpo,33,MIL,SF,25,0,81,10,19,0.526,0,2,0,10,17,0.588,0.526,12,20,0.6,9,9,18,4,9,4,4,10,32,0,,2026-03-12
466,David Jones García,24,SAS,SF,11,0,68,13,25,0.52,3,5,0.6,10,20,0.5,0.58,3,6,0.5,4,9,13,18,6,1,5,6,32,0,,2026-03-12
467,Jonathan Mogbo,24,TOR,PF,26,0,159,15,29,0.517,0,0,NA,15,29,0.517,0.517,2,5,0.4,13,27,40,13,5,5,9,15,32,0,,2026-03-12
468,Dereck Lively II,21,DAL,C,7,4,115,11,18,0.611,0,0,NA,11,18,0.611,0.611,8,10,0.8,14,23,37,13,4,11,10,21,30,0,,2026-03-12
469,Lachlan Olbrich,22,CHI,C,22,0,146,11,28,0.393,2,8,0.25,9,20,0.45,0.429,4,10,0.4,16,30,46,16,4,1,5,25,28,0,,2026-03-12
470,Adou Thiero,21,LAL,SF,19,0,104,10,21,0.476,0,1,0,10,20,0.5,0.476,8,10,0.8,7,13,20,6,5,2,5,15,28,0,,2026-03-12
471,Luke Travers,24,CLE,SG,12,0,103,9,36,0.25,1,16,0.063,8,20,0.4,0.264,9,9,1,9,15,24,9,7,4,3,6,28,0,,2026-03-12
472,Seth Curry,35,GSW,SG,3,0,44,10,15,0.667,4,7,0.571,6,8,0.75,0.8,3,3,1,2,3,5,6,2,0,0,3,27,0,,2026-03-12
473,Antonio Reeves,25,CHO,SG,9,0,66,10,20,0.5,7,13,0.538,3,7,0.429,0.675,0,0,NA,2,6,8,2,1,0,1,3,27,0,,2026-03-12
474,MarJon Beauchamp,25,PHI,SF,3,0,41,9,18,0.5,5,10,0.5,4,8,0.5,0.639,3,4,0.75,1,6,7,5,4,1,4,1,26,0,,2026-03-12
475,Mason Plumlee,35,2TM,C,15,2,126,9,12,0.75,0,0,NA,9,12,0.75,0.75,8,12,0.667,10,31,41,16,6,0,9,10,26,0,,2026-03-12
475,Mason Plumlee,35,CHO,C,14,2,125,9,12,0.75,0,0,NA,9,12,0.75,0.75,8,12,0.667,10,30,40,16,6,0,9,10,26,0,,2026-03-12
475,Mason Plumlee,35,SAS,C,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,,2026-03-12
476,Kadary Richmond,24,WAS,SG,3,0,67,10,16,0.625,2,4,0.5,8,12,0.667,0.688,3,3,1,1,9,10,8,8,1,2,2,25,0,,2026-03-12
477,Pacôme Dadiet,20,NYK,SG,22,0,79,7,20,0.35,4,13,0.308,3,7,0.429,0.45,6,6,1,3,14,17,9,3,0,1,3,24,0,,2026-03-12
478,Malevy Leons,26,GSW,SF,12,0,87,9,20,0.45,2,7,0.286,7,13,0.538,0.5,4,6,0.667,12,12,24,6,5,4,3,12,24,0,,2026-03-12
479,E.J. Liddell,25,BRK,PF,12,0,66,9,20,0.45,4,12,0.333,5,8,0.625,0.55,2,3,0.667,3,11,14,3,1,1,3,5,24,0,,2026-03-12
480,Javonte Cooke,26,POR,SG,19,0,94,9,41,0.22,3,23,0.13,6,18,0.333,0.256,2,2,1,4,15,19,7,6,0,9,6,23,0,,2026-03-12
481,Caleb Houstan,23,ATL,SF,12,0,54,7,15,0.467,6,12,0.5,1,3,0.333,0.667,3,3,1,4,2,6,2,1,1,4,8,23,0,,2026-03-12
482,Mac McClung,27,2TM,SG,4,0,47,9,25,0.36,2,12,0.167,7,13,0.538,0.4,3,4,0.75,0,5,5,2,5,2,3,8,23,0,,2026-03-12
482,Mac McClung,27,IND,SG,3,0,34,7,18,0.389,2,10,0.2,5,8,0.625,0.444,3,4,0.75,0,4,4,1,5,1,2,6,19,0,,2026-03-12
482,Mac McClung,27,CHI,SG,1,0,13,2,7,0.286,0,2,0,2,5,0.4,0.286,0,0,NA,0,1,1,1,0,1,1,2,4,0,,2026-03-12
483,Tyson Etienne,26,BRK,PG,10,0,51,7,22,0.318,7,19,0.368,0,3,0,0.477,1,2,0.5,0,0,0,5,0,0,3,9,22,0,,2026-03-12
484,Mark Sears,23,MIL,PG,7,0,26,6,13,0.462,4,8,0.5,2,5,0.4,0.615,6,8,0.75,1,1,2,2,0,0,4,4,22,0,,2026-03-12
485,Amari Williams,24,BOS,PF,18,2,119,7,16,0.438,0,0,NA,7,16,0.438,0.438,8,12,0.667,7,23,30,8,2,9,7,15,22,0,,2026-03-12
486,Chris Boucher,33,BOS,PF,9,0,94,8,25,0.32,2,15,0.133,6,10,0.6,0.36,3,4,0.75,2,16,18,3,5,7,1,17,21,0,,2026-03-12
487,Yuki Kawamura,24,CHI,PG,7,0,88,5,18,0.278,4,14,0.286,1,4,0.25,0.389,6,6,1,4,14,18,26,6,0,5,6,20,0,,2026-03-12
